T_HEAT_LOW_C,AIRFLOW_PER_PERSON_M3H,T_HW_SUPPLY_MAX,T_STAIR_COLD_C,T_HW_EXT_HYST_C,T_BLOW_HEAT_C,E_total_kWh,E_heat_kWh,E_cool_kWh,E_fan_kWh,E_curtain_kWh,cost_eur,CO2_kg,T_comfort_pct,T_mild_pct,T_discomfort_pct,RH_comfort_pct,RH_mild_pct,RH_discomfort_pct,combined_comfort_pct,combined_mild_pct,combined_discomfort_pct,T_in_min,T_in_max
14.0,25.0,45.0,10.0,11.0,28.0,16730.44563424294,2267.612479671264,1314.2464143694503,5410.033861934754,7738.552878267472,2833.437500302015,435.3952297190385,45.40983606557377,48.83879781420765,5.751366120218579,59.48087431693989,19.330601092896174,21.188524590163933,26.762295081967213,47.595628415300546,25.64207650273224,12.005793417721152,29.52782311241538
14.0,25.0,45.0,10.0,11.0,30.0,16773.67319046991,2323.3508742827216,1311.1294391996112,5400.639998720107,7738.552878267472,2843.1197959511455,437.60581327856636,45.5464480874317,49.04371584699454,5.409836065573771,59.50819672131148,19.34426229508197,21.147540983606557,26.85792349726776,47.84153005464481,25.30054644808743,12.032862639726016,29.63411411657672
14.0,25.0,45.0,10.0,11.0,32.0,16897.307539680613,2452.588088419183,1310.9711586666385,5395.19541432732,7738.552878267472,2865.3379035045355,442.8921523859162,45.46448087431694,49.303278688524586,5.232240437158469,59.37158469945355,19.453551912568308,21.174863387978142,26.80327868852459,47.950819672131146,25.245901639344265,12.072357177811217,29.532726786834928
14.0,25.0,45.0,10.0,13.0,28.0,16730.44563424294,2267.612479671264,1314.2464143694503,5410.033861934754,7738.552878267472,2833.437500302015,435.3952297190385,45.40983606557377,48.83879781420765,5.751366120218579,59.48087431693989,19.330601092896174,21.188524590163933,26.762295081967213,47.595628415300546,25.64207650273224,12.005793417721152,29.52782311241538
14.0,25.0,45.0,10.0,13.0,30.0,16773.67319046991,2323.3508742827216,1311.1294391996112,5400.639998720107,7738.552878267472,2843.1197959511455,437.60581327856636,45.5464480874317,49.04371584699454,5.409836065573771,59.50819672131148,19.34426229508197,21.147540983606557,26.85792349726776,47.84153005464481,25.30054644808743,12.032862639726016,29.63411411657672
14.0,25.0,45.0,10.0,13.0,32.0,16897.307539680613,2452.588088419183,1310.9711586666385,5395.19541432732,7738.552878267472,2865.3379035045355,442.8921523859162,45.46448087431694,49.303278688524586,5.232240437158469,59.37158469945355,19.453551912568308,21.174863387978142,26.80327868852459,47.950819672131146,25.245901639344265,12.072357177811217,29.532726786834928
14.0,25.0,45.0,10.0,15.0,28.0,16730.44563424294,2267.612479671264,1314.2464143694503,5410.033861934754,7738.552878267472,2833.437500302015,435.3952297190385,45.40983606557377,48.83879781420765,5.751366120218579,59.48087431693989,19.330601092896174,21.188524590163933,26.762295081967213,47.595628415300546,25.64207650273224,12.005793417721152,29.52782311241538
14.0,25.0,45.0,10.0,15.0,30.0,16773.67319046991,2323.3508742827216,1311.1294391996112,5400.639998720107,7738.552878267472,2843.1197959511455,437.60581327856636,45.5464480874317,49.04371584699454,5.409836065573771,59.50819672131148,19.34426229508197,21.147540983606557,26.85792349726776,47.84153005464481,25.30054644808743,12.032862639726016,29.63411411657672
14.0,25.0,45.0,10.0,15.0,32.0,16897.307539680613,2452.588088419183,1310.9711586666385,5395.19541432732,7738.552878267472,2865.3379035045355,442.8921523859162,45.46448087431694,49.303278688524586,5.232240437158469,59.37158469945355,19.453551912568308,21.174863387978142,26.80327868852459,47.950819672131146,25.245901639344265,12.072357177811217,29.532726786834928
14.0,25.0,50.0,3.0,11.0,28.0,14361.74582255246,5943.647626962687,1316.913666435138,5441.039471960292,1660.1450571943446,2426.9900534896683,384.8789141466791,42.93715846994536,46.58469945355191,10.478142076502731,58.21038251366121,19.508196721311474,22.28142076502732,24.71311475409836,43.81147540983606,31.475409836065577,12.0924222925949,29.530371198672825
14.0,25.0,50.0,3.0,11.0,30.0,14313.220625043163,5908.764119327146,1324.2657557288248,5420.045692792847,1660.1450571943446,2418.193494456738,384.34692756541386,42.89617486338798,47.377049180327866,9.726775956284154,58.26502732240437,19.42622950819672,22.308743169398905,24.672131147540984,44.521857923497265,30.806010928961747,12.055490166111705,29.534784120262344
14.0,25.0,50.0,3.0,11.0,32.0,14447.305504757478,6060.0654956694725,1319.8414576027535,5407.253494290908,1660.1450571943446,2437.983365390233,385.9694789250109,42.89617486338798,47.77322404371584,9.330601092896176,58.23770491803278,19.53551912568306,22.226775956284154,24.672131147540984,45.08196721311475,30.245901639344265,11.908211654246662,29.495733939758853
14.0,25.0,50.0,3.0,13.0,28.0,14361.74582255246,5943.647626962687,1316.913666435138,5441.039471960292,1660.1450571943446,2426.9900534896683,384.8789141466791,42.93715846994536,46.58469945355191,10.478142076502731,58.21038251366121,19.508196721311474,22.28142076502732,24.71311475409836,43.81147540983606,31.475409836065577,12.0924222925949,29.530371198672825
14.0,25.0,50.0,3.0,13.0,30.0,14313.220625043163,5908.764119327146,1324.2657557288248,5420.045692792847,1660.1450571943446,2418.193494456738,384.34692756541386,42.89617486338798,47.377049180327866,9.726775956284154,58.26502732240437,19.42622950819672,22.308743169398905,24.672131147540984,44.521857923497265,30.806010928961747,12.055490166111705,29.534784120262344
14.0,25.0,50.0,3.0,13.0,32.0,14447.305504757478,6060.0654956694725,1319.8414576027535,5407.253494290908,1660.1450571943446,2437.983365390233,385.9694789250109,42.89617486338798,47.77322404371584,9.330601092896176,58.23770491803278,19.53551912568306,22.226775956284154,24.672131147540984,45.08196721311475,30.245901639344265,11.908211654246662,29.495733939758853
14.0,25.0,50.0,3.0,15.0,28.0,14361.74582255246,5943.647626962687,1316.913666435138,5441.039471960292,1660.1450571943446,2426.9900534896683,384.8789141466791,42.93715846994536,46.58469945355191,10.478142076502731,58.21038251366121,19.508196721311474,22.28142076502732,24.71311475409836,43.81147540983606,31.475409836065577,12.0924222925949,29.530371198672825
14.0,25.0,50.0,3.0,15.0,30.0,14313.220625043163,5908.764119327146,1324.2657557288248,5420.045692792847,1660.1450571943446,2418.193494456738,384.34692756541386,42.89617486338798,47.377049180327866,9.726775956284154,58.26502732240437,19.42622950819672,22.308743169398905,24.672131147540984,44.521857923497265,30.806010928961747,12.055490166111705,29.534784120262344
14.0,25.0,50.0,3.0,15.0,32.0,14447.305504757478,6060.0654956694725,1319.8414576027535,5407.253494290908,1660.1450571943446,2437.983365390233,385.9694789250109,42.89617486338798,47.77322404371584,9.330601092896176,58.23770491803278,19.53551912568306,22.226775956284154,24.672131147540984,45.08196721311475,30.245901639344265,11.908211654246662,29.495733939758853
14.0,25.0,50.0,5.0,11.0,28.0,14183.20841909678,4664.715411264974,1327.7210286422755,5415.982621338741,2774.789357850789,2394.887876856171,378.0667873603142,42.950819672131146,49.221311475409834,7.827868852459016,57.77322404371584,19.68579234972678,22.540983606557376,24.71311475409836,46.21584699453552,29.071038251366122,11.986466851531455,29.575150462575483
14.0,25.0,50.0,5.0,11.0,30.0,14272.059574758581,4772.808822617358,1319.4130772670883,5405.048317023347,2774.789357850789,2409.6731360882854,381.05412673926446,42.90983606557377,49.72677595628415,7.363387978142076,57.82786885245902,19.617486338797814,22.55464480874317,24.6448087431694,46.69398907103825,28.66120218579235,11.96741187673043,29.49786991883207
14.0,25.0,50.0,5.0,11.0,32.0,14184.55821246987,4680.242903089844,1328.6138337664395,5400.912117762797,2774.789357850789,2389.7983306954525,377.3472964321845,42.88251366120219,50.587431693989075,6.530054644808743,57.74590163934427,19.849726775956285,22.404371584699454,24.65846994535519,47.58196721311476,27.759562841530055,12.077628822088101,29.533594843457887
14.0,25.0,50.0,5.0,13.0,28.0,14183.20841909678,4664.715411264974,1327.7210286422755,5415.982621338741,2774.789357850789,2394.887876856171,378.0667873603142,42.950819672131146,49.221311475409834,7.827868852459016,57.77322404371584,19.68579234972678,22.540983606557376,24.71311475409836,46.21584699453552,29.071038251366122,11.986466851531455,29.575150462575483
14.0,25.0,50.0,5.0,13.0,30.0,14272.059574758581,4772.808822617358,1319.4130772670883,5405.048317023347,2774.789357850789,2409.6731360882854,381.05412673926446,42.90983606557377,49.72677595628415,7.363387978142076,57.82786885245902,19.617486338797814,22.55464480874317,24.6448087431694,46.69398907103825,28.66120218579235,11.96741187673043,29.49786991883207
14.0,25.0,50.0,5.0,13.0,32.0,14184.55821246987,4680.242903089844,1328.6138337664395,5400.912117762797,2774.789357850789,2389.7983306954525,377.3472964321845,42.88251366120219,50.587431693989075,6.530054644808743,57.74590163934427,19.849726775956285,22.404371584699454,24.65846994535519,47.58196721311476,27.759562841530055,12.077628822088101,29.533594843457887
14.0,25.0,50.0,5.0,15.0,28.0,14183.20841909678,4664.715411264974,1327.7210286422755,5415.982621338741,2774.789357850789,2394.887876856171,378.0667873603142,42.950819672131146,49.221311475409834,7.827868852459016,57.77322404371584,19.68579234972678,22.540983606557376,24.71311475409836,46.21584699453552,29.071038251366122,11.986466851531455,29.575150462575483
14.0,25.0,50.0,5.0,15.0,30.0,14272.059574758581,4772.808822617358,1319.4130772670883,5405.048317023347,2774.789357850789,2409.6731360882854,381.05412673926446,42.90983606557377,49.72677595628415,7.363387978142076,57.82786885245902,19.617486338797814,22.55464480874317,24.6448087431694,46.69398907103825,28.66120218579235,11.96741187673043,29.49786991883207
14.0,25.0,50.0,5.0,15.0,32.0,14184.55821246987,4680.242903089844,1328.6138337664395,5400.912117762797,2774.789357850789,2389.7983306954525,377.3472964321845,42.88251366120219,50.587431693989075,6.530054644808743,57.74590163934427,19.849726775956285,22.404371584699454,24.65846994535519,47.58196721311476,27.759562841530055,12.077628822088101,29.533594843457887
14.0,25.0,50.0,7.0,11.0,28.0,14391.935874879959,3294.4377316623377,1321.2069686591826,5413.890670985681,4362.400503572758,2430.5509397673904,383.7729747340677,43.01912568306011,50.95628415300546,6.024590163934426,57.103825136612016,19.754098360655735,23.14207650273224,24.75409836065574,47.36338797814207,27.882513661202186,11.989026259554288,29.56411529882473
14.0,25.0,50.0,7.0,11.0,30.0,14401.972085051439,3310.64949028893,1322.0994950112408,5406.822596178511,4362.400503572758,2430.8773842182914,384.99544267394225,42.96448087431694,51.29781420765027,5.737704918032787,57.049180327868854,19.89071038251366,23.060109289617486,24.75409836065574,47.622950819672134,27.62295081967213,12.02912657664869,29.623295657117197
14.0,25.0,50.0,7.0,11.0,32.0,14577.891891324989,3500.1439828963657,1316.4190553849912,5398.928349470876,4362.400503572758,2466.6887370133118,392.04402175966686,42.950819672131146,51.55737704918033,5.491803278688525,57.07650273224044,19.87704918032787,23.046448087431695,24.71311475409836,47.99180327868853,27.295081967213115,12.001478863002525,29.532076162830148
14.0,25.0,50.0,7.0,13.0,28.0,14391.935874879959,3294.4377316623377,1321.2069686591826,5413.890670985681,4362.400503572758,2430.5509397673904,383.7729747340677,43.01912568306011,50.95628415300546,6.024590163934426,57.103825136612016,19.754098360655735,23.14207650273224,24.75409836065574,47.36338797814207,27.882513661202186,11.989026259554288,29.56411529882473
14.0,25.0,50.0,7.0,13.0,30.0,14401.972085051439,3310.64949028893,1322.0994950112408,5406.822596178511,4362.400503572758,2430.8773842182914,384.99544267394225,42.96448087431694,51.29781420765027,5.737704918032787,57.049180327868854,19.89071038251366,23.060109289617486,24.75409836065574,47.622950819672134,27.62295081967213,12.02912657664869,29.623295657117197
14.0,25.0,50.0,7.0,13.0,32.0,14577.891891324989,3500.1439828963657,1316.4190553849912,5398.928349470876,4362.400503572758,2466.6887370133118,392.04402175966686,42.950819672131146,51.55737704918033,5.491803278688525,57.07650273224044,19.87704918032787,23.046448087431695,24.71311475409836,47.99180327868853,27.295081967213115,12.001478863002525,29.532076162830148
14.0,25.0,50.0,7.0,15.0,28.0,14391.935874879959,3294.4377316623377,1321.2069686591826,5413.890670985681,4362.400503572758,2430.5509397673904,383.7729747340677,43.01912568306011,50.95628415300546,6.024590163934426,57.103825136612016,19.754098360655735,23.14207650273224,24.75409836065574,47.36338797814207,27.882513661202186,11.989026259554288,29.56411529882473
14.0,25.0,50.0,7.0,15.0,30.0,14401.972085051439,3310.64949028893,1322.0994950112408,5406.822596178511,4362.400503572758,2430.8773842182914,384.99544267394225,42.96448087431694,51.29781420765027,5.737704918032787,57.049180327868854,19.89071038251366,23.060109289617486,24.75409836065574,47.622950819672134,27.62295081967213,12.02912657664869,29.623295657117197
14.0,25.0,50.0,7.0,15.0,32.0,14577.891891324989,3500.1439828963657,1316.4190553849912,5398.928349470876,4362.400503572758,2466.6887370133118,392.04402175966686,42.950819672131146,51.55737704918033,5.491803278688525,57.07650273224044,19.87704918032787,23.046448087431695,24.71311475409836,47.99180327868853,27.295081967213115,12.001478863002525,29.532076162830148
14.0,25.0,50.0,10.0,11.0,28.0,17078.414967008193,2418.0857128333673,1314.2464143694503,5410.033861934754,7936.048977870623,2898.5264766673895,447.71723681212495,45.40983606557377,48.83879781420765,5.751366120218579,59.48087431693989,19.330601092896174,21.188524590163933,26.762295081967213,47.595628415300546,25.64207650273224,12.005793417721152,29.52782311241538
14.0,25.0,50.0,10.0,11.0,30.0,17125.856351547864,2478.037935757525,1311.1294391996112,5400.639998720107,7936.048977870623,2909.073254868916,450.1094673258406,45.5464480874317,49.04371584699454,5.409836065573771,59.50819672131148,19.34426229508197,21.147540983606557,26.85792349726776,47.84153005464481,25.30054644808743,12.032862639726016,29.63411411657672
14.0,25.0,50.0,10.0,11.0,32.0,17258.265226955926,2616.0496760913456,1310.9711586666385,5395.19541432732,7936.048977870623,2932.903950537331,455.7798493817295,45.46448087431694,49.303278688524586,5.232240437158469,59.37158469945355,19.453551912568308,21.174863387978142,26.80327868852459,47.950819672131146,25.245901639344265,12.072357177811217,29.532726786834928
14.0,25.0,50.0,10.0,13.0,28.0,17078.414967008193,2418.0857128333673,1314.2464143694503,5410.033861934754,7936.048977870623,2898.5264766673895,447.71723681212495,45.40983606557377,48.83879781420765,5.751366120218579,59.48087431693989,19.330601092896174,21.188524590163933,26.762295081967213,47.595628415300546,25.64207650273224,12.005793417721152,29.52782311241538
14.0,25.0,50.0,10.0,13.0,30.0,17125.856351547864,2478.037935757525,1311.1294391996112,5400.639998720107,7936.048977870623,2909.073254868916,450.1094673258406,45.5464480874317,49.04371584699454,5.409836065573771,59.50819672131148,19.34426229508197,21.147540983606557,26.85792349726776,47.84153005464481,25.30054644808743,12.032862639726016,29.63411411657672
14.0,25.0,50.0,10.0,13.0,32.0,17258.265226955926,2616.0496760913456,1310.9711586666385,5395.19541432732,7936.048977870623,2932.903950537331,455.7798493817295,45.46448087431694,49.303278688524586,5.232240437158469,59.37158469945355,19.453551912568308,21.174863387978142,26.80327868852459,47.950819672131146,25.245901639344265,12.072357177811217,29.532726786834928
14.0,25.0,50.0,10.0,15.0,28.0,17078.414967008193,2418.0857128333673,1314.2464143694503,5410.033861934754,7936.048977870623,2898.5264766673895,447.71723681212495,45.40983606557377,48.83879781420765,5.751366120218579,59.48087431693989,19.330601092896174,21.188524590163933,26.762295081967213,47.595628415300546,25.64207650273224,12.005793417721152,29.52782311241538
14.0,25.0,50.0,10.0,15.0,30.0,17125.856351547864,2478.037935757525,1311.1294391996112,5400.639998720107,7936.048977870623,2909.073254868916,450.1094673258406,45.5464480874317,49.04371584699454,5.409836065573771,59.50819672131148,19.34426229508197,21.147540983606557,26.85792349726776,47.84153005464481,25.30054644808743,12.032862639726016,29.63411411657672
14.0,25.0,50.0,10.0,15.0,32.0,17258.265226955926,2616.0496760913456,1310.9711586666385,5395.19541432732,7936.048977870623,2932.903950537331,455.7798493817295,45.46448087431694,49.303278688524586,5.232240437158469,59.37158469945355,19.453551912568308,21.174863387978142,26.80327868852459,47.950819672131146,25.245901639344265,12.072357177811217,29.532726786834928
